"TName","Location","Phone","MTitle","ShowTime","Rating","CCode","CName"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","A","Isabella Rossellini"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","A","Minnie Driver"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","A","Stanley Tucci"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","A","Tony Shalhoub"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","D","Campbell Scott"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","7:10 pm","R","D","Stanley Tucci"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Campbell Scott"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Ian Holm"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Isabella Rossellini"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Minnie Driver"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Stanley Tucci"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","A","Tony Shalhoub"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","D","Campbell Scott"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Big Night","9:40 pm","R","D","Stanley Tucci"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Fly Away Home","3:50 pm","PG","A","Anna Paquin"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Fly Away Home","3:50 pm","PG","A","Dana Delany"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Fly Away Home","3:50 pm","PG","A","Jeff Daniels"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Fly Away Home","3:50 pm","PG","D","Carroll Ballard"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Bernard Hill"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Brian McCardie"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Emily Mortimer"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Henry Cele"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","John Kani"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Michael Douglas"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Tom Wilkinson"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","A","Val Kilmer"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","6:50 pm","R","D","Stephen Hopkins"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Bernard Hill"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Brian McCardie"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Emily Mortimer"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Henry Cele"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","John Kani"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Michael Douglas"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Tom Wilkinson"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","A","Val Kilmer"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Ghost & The Darkness, The","9:15 pm","R","D","Stephen Hopkins"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Bill Pullman"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Bill Smitrovich"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Harvey Fierstein"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Jeff Goldblum"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Judd Hirsch"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Margaret Colin"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Mary McDonnell"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Randy Quaid"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Robert Loggia"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Vivica Fox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","A","Will Smith"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","6:10 pm","PG-13","D","Roland Emmerich"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Bill Pullman"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Bill Smitrovich"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Harvey Fierstein"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Jeff Goldblum"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Judd Hirsch"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Margaret Colin"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Mary McDonnell"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Randy Quaid"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Robert Loggia"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Vivica Fox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","A","Will Smith"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Independence Day","9:10 pm","PG-13","D","Roland Emmerich"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","A","Aidan Quinn"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","A","Alan Rickman"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","A","Julia Roberts"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","A","Liam Neeson"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","A","Stephen Rea"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","6:20 pm","R","D","Neil Jordan"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","A","Aidan Quinn"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","A","Alan Rickman"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","A","Julia Roberts"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","A","Liam Neeson"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","A","Stephen Rea"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Michael Collins","9:10 pm","R","D","Neil Jordan"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","Dave Chappelle"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","Eddie Murphy"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","Jada Pinkett"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","James Coburn"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","John Ales"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","A","Larry Miller"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","4:25 pm","PG-13","D","Tom Shadyac"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","Dave Chappelle"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","Eddie Murphy"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","Jada Pinkett"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","James Coburn"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","John Ales"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","A","Larry Miller"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Nutty Professor, The","8:05 pm","PG-13","D","Tom Shadyac"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","6:20 pm","PG","A","Forest Whitaker"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","6:20 pm","PG","A","John Travolta"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","6:20 pm","PG","A","Kyra Sedgwick"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","6:20 pm","PG","A","Robert Duvall"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","6:20 pm","PG","D","Jon Turteltaub"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","9:15 pm","PG","A","Forest Whitaker"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","9:15 pm","PG","A","John Travolta"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","9:15 pm","PG","A","Kyra Sedgwick"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","9:15 pm","PG","A","Robert Duvall"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Phenomenon","9:15 pm","PG","D","Jon Turteltaub"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","Claire Danes"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","Diane Venora"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","John Leguizamo"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","Paul Rudd"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","A","Paul Sorvino"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","4:30 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","Claire Danes"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","Diane Venora"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","John Leguizamo"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","Paul Rudd"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","A","Paul Sorvino"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","7:00 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","Claire Danes"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","Diane Venora"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","John Leguizamo"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","Leonardo DiCaprio"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","Paul Rudd"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","A","Paul Sorvino"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Romeo & Juliet","9:30 pm","R","D","Baz Luhrmann"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","Blair Underwood"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","Jada Pinkett"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","John C. McGinley"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","Kimberly Elise"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","Queen Latifah"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","A","Vivica Fox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","4:10 pm","R","D","F. Gary Gray"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","Blair Underwood"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","Jada Pinkett"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","John C. McGinley"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","Kimberly Elise"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","Queen Latifah"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","A","Vivica Fox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","6:30 pm","R","D","F. Gary Gray"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","Blair Underwood"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","Jada Pinkett"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","John C. McGinley"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","Kimberly Elise"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","Queen Latifah"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","A","Vivica Fox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Set It Off","9:00 pm","R","D","F. Gary Gray"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","A","Anthony Hopkins"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","A","Diane Venora"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","A","Joan Plowright"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","A","Julianne Moore"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","A","Natascha McElhone"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","6:40 pm","R","D","James Ivory"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","A","Anthony Hopkins"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","A","Diane Venora"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","A","Joan Plowright"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","A","Julianne Moore"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","A","Natascha McElhone"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Surviving Picasso","9:25 pm","R","D","James Ivory"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Christine Taylor"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Christopher Daniel Barnes"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Gary Cole"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Henriette Mantel"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Jennifer Elise Cox"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Jesse Lee"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Olivia Hack"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Paul Sutera"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Shelley Long"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","A","Tim Matheson"
"SOCAL Canyon Crest Cinema","Central Avenue South Of 60 Freeway Near Ucr, Riverside","(909) 682-6900","Very Brady Sequel, A","6:00 pm","PG-13","D","Arlene Sanford"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","A","Emilio Estevez"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","A","Heidi Kling"
"SOCAL Canyon Springs Cinema","East Of I-215 On 60 Freeway At Day Street Canyon, Moreno Valley","(909) 782-0800","D3: The Mighty Ducks","4:15 pm","PG","A","Jeffrey Nordling"
